id,username,created_at,lng,lat,text
1517730206366244864,timfenske,Sat Apr 23 05:00:53 +0000 2022,-88.3999885,43.0934035,@HunterCochranMD @ASTCT Good luck! Sorry I can’t make it this year.  From a fellow UW med school and Wash U alum 😊
1517730208543129601,NAHSperc,Sat Apr 23 05:00:54 +0000 2022,-84.199689,39.735326,"NAindoor completed their 2022 season with their first ever appearance in WGI World Championships in A Class finals,… https://t.co/XzUZdcpOJr"
1517730209075707905,Kev_Dies_Twice,Sat Apr 23 05:00:54 +0000 2022,-84.433106,33.7671945,These Madison Cawthrone photos aren’t even kink shaming. It’s not a kink. He looks like very conservative drunkard… https://t.co/vjq4TWBwm9
1517730209663012869,_ohsodopesalas,Sat Apr 23 05:00:54 +0000 2022,-98.5406515,29.417501,"No baby, if I tell you to leave me alone… LEAVE ME THE FUCK ALONE."
1517730209922830336,MovieGeekBrian,Sat Apr 23 05:00:54 +0000 2022,-122.35777250000001,47.818622500000004,@Kristina_Moats Drinking wine and watching Spider-Man No Way Home.
1517730211881750534,svddenlydead,Sat Apr 23 05:00:55 +0000 2022,-95.44648649999999,29.838495,The world needs more clay painters
1517730213769138184,GSarafan,Sat Apr 23 05:00:55 +0000 2022,-73.9685415,40.780709,@KyleReprise @phish @TheGarden Much. Halfway through the second set I started to feel better
1517730214251540481,BeavsTweets,Sat Apr 23 05:00:55 +0000 2022,-97.754724,30.323345500000002,Cougs are good for nothin’.
1517730214402527233,polotglass,Sat Apr 23 05:00:55 +0000 2022,-92.0767015,32.521243,@CashOutYunngin True. And when they get in they play scared too. Ion know if it’s the nerves of being in the playof… https://t.co/sJ71M9arsX
1517730213915992064,TankfulsCove,Sat Apr 23 05:00:55 +0000 2022,-81.492974,28.358998,Come say hello to us at Reef-A-Palooza Orlando this weekend Saturday and Sunday 11 AM-6 PM!🐠🪸 #ReefAPalooza… https://t.co/XqaxIqQyzn
1517730215727837184,footiusmaximus,Sat Apr 23 05:00:56 +0000 2022,-104.92209349999999,39.713563,@wook_chuck @mdeewayne Best underwater set ever!!
1517730216889643008,XVillalpando,Sat Apr 23 05:00:56 +0000 2022,-111.931711,34.1682535,"@murdabat I said I’m a potato, not a Capricorn"
1517730217850290177,Gandheezy,Sat Apr 23 05:00:56 +0000 2022,-81.267942,32.099475999999996,@VioletPermanent Games that Made Me Cry https://t.co/9jY0CL9xCo
1517730218634620929,videocrime,Sat Apr 23 05:00:56 +0000 2022,-90.24782400000001,38.653771,@BBW_BFF Sleaford Mods stay winning
1517730219657994240,DEADSPACE1623,Sat Apr 23 05:00:57 +0000 2022,-73.246456,42.3025675,Enofé snd Blade looked impressive. Enofé took and sold that shoulder pounce like a pro. Quincy Elliot looks like a… https://t.co/ytFLgzZHAG
1517730219712389125,i_amm_jenn,Sat Apr 23 05:00:57 +0000 2022,-118.4119065,34.0207895,A cricket landed on me while I was pumping gas. I googled what it meant because I read somewhere that it’s a good o… https://t.co/XKsvxSHoos
1517730220580691968,tkdylan,Sat Apr 23 05:00:57 +0000 2022,-73.9487755,40.655138,Every abortion is extreme violence.
1517730221696466944,BrendanGoshay,Sat Apr 23 05:00:57 +0000 2022,-84.2306505,33.5268825,Twitter look like Facebook now
1517730222002475009,DavidSFV93,Sat Apr 23 05:00:57 +0000 2022,-118.4360085,34.2889865,Dodgers literally have the best lineup in the history of baseball .
1517730222656962563,3jstone,Sat Apr 23 05:00:57 +0000 2022,-78.8954405,35.9909825,THIS is why I wore a Shaun Cassidy t-shirt in 4th grade.👇🏼
1517730224636579841,jwoytsek,Sat Apr 23 05:00:58 +0000 2022,-85.488769,39.3372995,Tired and eating some ice cream. Trying to chill and relax before going to bed. Just got a lot on my mind right now… https://t.co/6xgOOYnHoY
1517730224707878914,mikerantonio,Sat Apr 23 05:00:58 +0000 2022,-78.8922455,43.808878,Bluejays Boosted. https://t.co/AbhaZOdhPx
1517730227144720384,aplus_unofficia,Sat Apr 23 05:00:58 +0000 2022,-118.4119065,34.0207895,I just want to witness @Pharrell make a beat and produce a record before I die. I need to witness how the wheels tu… https://t.co/FmOvR7sEtn
1517730228105138176,amarachimez,Sat Apr 23 05:00:59 +0000 2022,-118.4119065,34.0207895,i love you
1517730229002948608,nancichicken1,Sat Apr 23 05:00:59 +0000 2022,-100.0768885,31.1688935,"Check out ""Brokenhearted"" by Joe Nichols on Amazon Music. https://t.co/wkRpGlak74 @MichaelBerrySho @RamonRoblesJr"
1517730229699108864,4thQtr_Ninja,Sat Apr 23 05:00:59 +0000 2022,-82.5670075,35.5390725,@poeticgenius19 It really is lmao
1517730230852595713,M1kyrew,Sat Apr 23 05:00:59 +0000 2022,-74.27824000000001,40.8387555,Jim and Pam finally got married. Love the dance them and of course Michael sleeping with Pam’s mom. 😩😭😂#TheOffice
1517730232337264640,reuben81691,Sat Apr 23 05:01:00 +0000 2022,-118.4119065,34.0207895,@OmariWarren More like Tony Gwynn deserved better lol. He deserved to play with an actual winning organization in his prime.
1517730234828656640,JonathanRifkind,Sat Apr 23 05:01:00 +0000 2022,-117.104989,32.810012,This is about right
1517730239010545664,geetarcharlie17,Sat Apr 23 05:01:01 +0000 2022,-122.3325256,47.59146558,Decided to come to tonight’s Mariners game as a spectator tonight and I’m glad I did. Another M’s win in the books!… https://t.co/oazPlJBHEV
1517730239631085568,SuperflyKy,Sat Apr 23 05:01:01 +0000 2022,-118.4119065,34.0207895,Explore the unknown.
1517730240230936581,pdxpolicelog,Sat Apr 23 05:01:01 +0000 2022,-122.558042,45.534126,"ASSAULT - PRIORITY at NE 102ND AVE / NE WEIDLER ST, PORT [Portland Police #PP22000106993] 21:30 #pdx911"
1517730240801431553,Alrac15cd,Sat Apr 23 05:01:02 +0000 2022,-95.158936,29.668301,All I want to do is crawl under the covers
1517730241459937281,mcg1971,Sat Apr 23 05:01:02 +0000 2022,-106.026119,34.166235,"@DefiantGarden Go Navy, baby.Wife and I both grads..Youngest daughter will be a plebe in the fall…"
1517730244546887680,nataliepruiz,Sat Apr 23 05:01:03 +0000 2022,-119.73830749999999,38.902448,"(Me, seeing the rising tide of the 21st century as a wave of fascist movements plundering the planet and dooming us all) this is bad imo"
1517730244479922176,kyerasimone,Sat Apr 23 05:01:03 +0000 2022,-76.255686,36.895082,Lmfaooo cause my mother was on the phone while I quit my last job 😭 just had to make sure my feelings were valid
1517730245322981378,ReignBellas,Sat Apr 23 05:01:03 +0000 2022,-97.079654,32.931834,See listen these mandingos in the UK gotta stop playing
1517730248531476481,obeyygigi,Sat Apr 23 05:01:03 +0000 2022,-119.30660750000001,37.2691755,Maybe a baby will solve all of my problems???
1517730249244565504,carbonbasedvin,Sat Apr 23 05:01:04 +0000 2022,-96.8300925,46.8648825,Frail Body go hard
1517730248883785728,everyshowjoe,Sat Apr 23 05:01:04 +0000 2022,-111.940524,33.392607,Starting the weekend at the Ska show and seeing #mrincommunicado! #mri #yuccataproom #ska #2tone #tempe #phoenix… https://t.co/3z8p1JoDbp
1517730250423160835,LittleBunnyV94,Sat Apr 23 05:01:04 +0000 2022,-95.44648649999999,29.838495,@kt_______ Neh cause I’m definitely a light weight I just need to go snuggle with devante 😂 https://t.co/3gxdrbQc6A
1517730252310470657,Lahna14,Sat Apr 23 05:01:04 +0000 2022,-122.0429745,38.233362,was on da phone with moms for 2 hours listening to her telling me about myself lol. my mom got tunnel vision for my… https://t.co/V9tDjOE5cu
1517730257469648899,donniew031971,Sat Apr 23 05:01:06 +0000 2022,-96.7349005,33.061242500000006,You know how I can tell cause the heartbeat in a different location in my body than my heart is now you just preten… https://t.co/8se7FEK0Tt
1517730257704529920,MLE27162209,Sat Apr 23 05:01:06 +0000 2022,-93.3606,44.895222000000004,"@ambersopinion @PsychicxGoddess Weird. I’m a double Cancer, rising Aquarius, born at 10:43 pm."
1517730258128031744,uknowuknowmanny,Sat Apr 23 05:01:06 +0000 2022,-118.4119065,34.0207895,damn everyone is going to Rosarito this weekend. 🔥 🔥
1517730258883121152,kennn3x,Sat Apr 23 05:01:06 +0000 2022,-95.99017549999999,30.083158,Yayyyy Ty!! So proud of you🙏🏽
1517730259830943744,westcoastdude84,Sat Apr 23 05:01:06 +0000 2022,-117.104989,32.810012,@JerrySnackhouse Sell it at the Spring Valley swapmeet😂😂😂
1517730260363579393,Tommayydoee,Sat Apr 23 05:01:06 +0000 2022,-118.39963900000001,34.082496500000005,Wtf is wrong with twitter ? Lol did it update ?
1517730261735251968,starshiptroopr,Sat Apr 23 05:01:07 +0000 2022,-80.134986,26.3739755,@StonedHelton Best when Mr Roarke meets tge devil. Least didn't arrive e in a Cordova
1517730262024527874,Archbrarian,Sat Apr 23 05:01:07 +0000 2022,-122.4359785,37.7706565,I “sold out” after the job market was flooded with archivists who had “ins” - I out-performed my peers archiving 3x… https://t.co/rs4aXzJorL
1517730262423121921,Highoffpanky,Sat Apr 23 05:01:07 +0000 2022,-91.40100849999999,30.937336000000002,@vibingwith_myah ion wanna get induced 🥹🥹🥹 bruhhhhh feels like i need some wd-40 for my pelvic bones 😂😂😂😂😂😂 they pop &amp; hurt so bad
1517730265937895424,TrizzeTrell23,Sat Apr 23 05:01:08 +0000 2022,-84.433106,33.7671945,I almost had to knock a few mfs out today. Mfs be trying it g.
1517730266105753600,imdaShxt1x,Sat Apr 23 05:01:08 +0000 2022,-90.1580165,32.230987,When I say im over ts . Like done .
1517730268626386944,jtlarson,Sat Apr 23 05:01:08 +0000 2022,-121.5847035,39.151849,"@DustyNiner get beats at home, looks for series split tomorrow at @COMAthleticshttps://t.co/tBCq2KbcUi"
1517730269205340160,ClydeD38887931,Sat Apr 23 05:01:08 +0000 2022,-86.27053950000001,45.001180000000005,@FckMySole Wow sweetheart 😍 💕 so wild 😜
1517730272434814976,5holecole,Sat Apr 23 05:01:09 +0000 2022,-122.2180755,47.3923115,@Mariners MORE BRIER CONTENT😍
1517730272413892608,ndeepoffroad,Sat Apr 23 05:01:09 +0000 2022,-100.3017115,47.467856999999995,Broke in. 👌🏼 #2500Burb #gaseater #arkansasbound #7mpg4lyfe https://t.co/LtLJDbghIE
1517730275320496128,luvkris2002,Sat Apr 23 05:01:10 +0000 2022,-77.2079325,39.136097,@chichupedathaa Is it because of KGF2 released with in two weeks of RRR movie that you are comparing them ? One is… https://t.co/bn1oyvIM5L
1517730275622461440,test5geo1798,Sat Apr 23 05:01:10 +0000 2022,-118.4119065,34.0207895,TEST_GEO_Hierarchy: 1c8b7d43-2bfd-4943-8e0b-465f148b86be
1517730277212278785,Mr_Nonautomatic,Sat Apr 23 05:01:10 +0000 2022,-87.732013,41.8335845,I do better when I’m alone
1517730279028187136,JamesRRiley3,Sat Apr 23 05:01:11 +0000 2022,-120.58340150000001,44.1454365,"@liltx_cbink Goodnight TC Thanks for the eyecandy, I'll use it wisely sweetheart!!!"
1517730279594487808,just_fanning,Sat Apr 23 05:01:11 +0000 2022,-118.4119065,34.0207895,I want to thank all the selfless ARMY who stream the concerts online for us. The shows that do not have official st… https://t.co/2KKYW8KVwh
1517730280303251458,toni_thwd1,Sat Apr 23 05:01:11 +0000 2022,-122.16076749999999,47.4506245,@LarisaHockey @Maybelline_CDN I'm so sorry. I hope the scientists find something to help.  I will keep them in my prayers 🙏❤🙏.
1517730281855143936,nikolerod55,Sat Apr 23 05:01:11 +0000 2022,-119.4458985,36.596937,my boyfriend is the best &lt;3
1517730281981202433,carinasalazar00,Sat Apr 23 05:01:11 +0000 2022,-99.454676,27.532077,why this girl do everything right after I do it 🤨🤨
1517730288008278016,_brayj,Sat Apr 23 05:01:13 +0000 2022,-117.104989,32.810012,Htgawm is stressing me out !
1517730290545958912,joanneborzakian,Sat Apr 23 05:01:13 +0000 2022,-71.19867049999999,42.22117299999999,@Mark452 @KeithSmithNBA @jaytatum0 Thank you! Happy to have been a small part in ‘The energy is about to shift’ pla… https://t.co/79meppwE84
1517730291158245377,Makyle_Ice,Sat Apr 23 05:01:14 +0000 2022,-75.117998,40.0048655,What purpose does this serve
1517730295725834240,_isaabeelllaa,Sat Apr 23 05:01:15 +0000 2022,-96.29164850000001,30.585471499999997,@_angelicayg Real knows real 🤝
1517730296678031361,HtownWheelhouse,Sat Apr 23 05:01:15 +0000 2022,-95.087029,29.497157,@baillllssss Well not that I’m a bar hopper but where should one go after a game ?
1517730301497294848,TsMistressZoey,Sat Apr 23 05:01:16 +0000 2022,-76.66426899999999,39.20952,This was kinda sexy to me
1517730303791542274,GeminiJayy_,Sat Apr 23 05:01:17 +0000 2022,-106.4174305,31.793368,@BigBoiSwizzle On the wayyy
1517730304483422209,kelliwellii,Sat Apr 23 05:01:17 +0000 2022,-117.824049,33.810159,Petco looking a lil empty 🤔
1517730307469979650,yes_its_Loh,Sat Apr 23 05:01:18 +0000 2022,-83.099288,42.3527865,Damn it Osso https://t.co/EI3MtRYK34
1517730308774187009,fendipapi8,Sat Apr 23 05:01:18 +0000 2022,-118.136676,34.0855965,Sexy Beast is a top 5 dating show they never tell you about
1517730310217162752,QuisIcon,Sat Apr 23 05:01:18 +0000 2022,-93.3613205,46.441860500000004,@rodwave  I’m tied of waiting for yo album Jit I need it for my soul  😮‍💨
1517730311123050496,AFewWithDrew,Sat Apr 23 05:01:18 +0000 2022,-115.135165,36.0609645,"Bro, Bulls was serious tonight? I just got back from softball 🥎... What!?"
1517730311584555008,HiggsRambo,Sat Apr 23 05:01:19 +0000 2022,-97.754724,30.323345500000002,My Deathloop ending was… uhh… quick. Really… uh… efficient? Really brief. DLC? Did I just get a shitty ending bc I was bad at everything?
1517730311366266881,33Chipper,Sat Apr 23 05:01:18 +0000 2022,-111.750422,40.571402,Happy Earth Day! You’re the 1! Not catching up to you real aliens anytime soon but hopefully we can at least do our… https://t.co/dO2Mz2p2kR
1517730319268519936,bad_kytti,Sat Apr 23 05:01:20 +0000 2022,-82.881943,39.968867,@greggutfeld there was someone that tried to catfish me as you. they deleted their side of messages. this should be illegal.
1517730318341447680,jnelson712,Sat Apr 23 05:01:20 +0000 2022,-120.67263399999999,35.4861605,"Sneak peek at the 2021 Turley Cinsault.  Light, fruity, gulpable https://t.co/mldirxKRFa"
1517730320170483712,LoBoJangles,Sat Apr 23 05:01:21 +0000 2022,-111.7375655,33.4057545,@RkyMtnSunDevil Our bench…looks like 💩. WTH
1517730323198627840,i_b_rockin,Sat Apr 23 05:01:21 +0000 2022,-100.0768885,31.1688935,@jccfergie I watched his interview with Alex Christoforo on The Duran YouTube channel. It was obvious that he had a… https://t.co/Bz6hyTfCqe
1517730324326891526,Starkman55,Sat Apr 23 05:01:22 +0000 2022,-73.8311875,40.6708795,What's wrong with the recruiting system in a nutshell Oh I've heard this from many I a..NOT singling out this coa… https://t.co/kBGX4xnXDP
1517730324725215232,TorquedEcho,Sat Apr 23 05:01:22 +0000 2022,-119.30660750000001,37.2691755,"@TekCharlie bro, I'm talking about the better alcohol con https://t.co/wbAE2jKGU6"
1517730327292223488,wrecker1000,Sat Apr 23 05:01:22 +0000 2022,-81.0379,29.2073,"WreckerMan Music 🎶 @ Daytona Beach, Florida https://t.co/DV7Y0zTfBX"
1517730328391168001,JoeyDeloria,Sat Apr 23 05:01:23 +0000 2022,-86.27053950000001,45.001180000000005,@kaden18762629 hey bro how are you sorry to bother you you
1517730332191203328,OrbitStudios,Sat Apr 23 05:01:23 +0000 2022,-80.2476825,43.596625,@MollyJongFast @mehdirhasan The far right are everything they claim the left to be. Pedophilia included.
1517730333394886658,Spillan_66,Sat Apr 23 05:01:24 +0000 2022,-89.88648950000001,38.725107,This Guy Is The Real Deal! We Are Lucky To Have Him! #LEADER #thekahokway
1517730337173897216,annathibodeaux,Sat Apr 23 05:01:25 +0000 2022,-92.0611765,30.206079000000003,Finding cgocolate you forgot about&gt;&gt;
1517730338847563776,Call_Me_Ki_,Sat Apr 23 05:01:25 +0000 2022,-97.4451735,35.222301,AYE!!! If you don’t do nothing else this weekend…order you some wings off Door Dash from “It’s Just Wings”That sh… https://t.co/st3fujKkg1
1517730339145273345,kay_gerhard,Sat Apr 23 05:01:25 +0000 2022,-83.804475,27.698681999999998,@TheHappySlut1 Not worth the interruption! Carry on...
1517730340743389184,lizzymetoyer,Sat Apr 23 05:01:25 +0000 2022,-93.1977235,30.202771,Nightmares are getting too real.
1517730341678637058,JacksackPhD,Sat Apr 23 05:01:26 +0000 2022,-93.389864,41.938228499999994,"I meant buying, whatever, i should go to bed lol"
1517730341921959937,Florenc61534956,Sat Apr 23 05:01:26 +0000 2022,-81.4696845,28.586641999999998,@RealRonHoward Right on 👍🏾🤷🏾‍♀️
1517730347970084867,HerniquaWare26,Sat Apr 23 05:01:27 +0000 2022,-95.44648649999999,29.838495,If I go to trippen I’ll be hit with the glizzy
1517730347819188226,DiaabEnt,Sat Apr 23 05:01:27 +0000 2022,-78.8494,42.9047,"@thetemptations and #thefourtops @motownrecords #temptations #fourtops #music @ Buffalo, New York https://t.co/RruOSPqScA"
1517730347697512449,Call_Me_Ki_,Sat Apr 23 05:01:27 +0000 2022,-97.4451735,35.222301,"Listen blood, they smoke them joints THEN they fry them! Images fired Lemmon pepper Turkey leg…just…lord https://t.co/FLzcFe1sC8"
1517730348615880705,backwardsflip,Sat Apr 23 05:01:27 +0000 2022,-117.397616,33.935822,“…You can dress nauticalLearn to tie knotsTake lots of DramamineOut on your yacht…”Angst in My Pants - Sparkshttps://t.co/Ku6CytxGPg
1517730351023591424,Jonesing4Phil,Sat Apr 23 05:01:28 +0000 2022,-90.011008,29.982601,"@MaddyHudak_94 As always Maddy, stay awesome! @ProPelsTalk @BootKreweMedia @PelicansNBA"
1517730350969012224,siditty_,Sat Apr 23 05:01:28 +0000 2022,-89.92202900000001,35.1335205,Aaliyah did her thing on Street Thing
1517730352298700800,msaudrip,Sat Apr 23 05:01:28 +0000 2022,-97.552161,35.4828435,I’m 3 shots in 🔥🔥
1517730352969703427,judybluetoo,Sat Apr 23 05:01:28 +0000 2022,-84.266174,30.476215500000002,F Putin
1517730354542559232,realbrentburns,Sat Apr 23 05:01:29 +0000 2022,-93.3663105,43.6567535,Gettin hydrated rn thinking ab how the fuck we are going to sign kevin fucking fiala. Trade everyone except Joh fucking merrill damn
1517730355821748225,Fredwanderss,Sat Apr 23 05:01:29 +0000 2022,-118.09509399999999,34.047928999999996,@PrinceEdgar96 Same
1517730356014759937,danwarren6,Sat Apr 23 05:01:29 +0000 2022,-79.2725695,43.629311,@AlbertaGirl34 Good job u Don t live in New York.  I would have to cheer for 3 .. rangers . Islanders and buffalo lol
1517730356170047488,Dubya_B_45,Sat Apr 23 05:01:29 +0000 2022,-82.532321,28.1033755,Unmatched roasting https://t.co/GWLJ1FCwLB
1517730356786520065,fabian_22c,Sat Apr 23 05:01:29 +0000 2022,-100.0768885,31.1688935,"I don't care about having a girlfriend or a boyfriend or anything 9f the sort, I just want a person, my person"
1517730358963412993,LovelyyKaylaa,Sat Apr 23 05:01:30 +0000 2022,-98.3145175,29.5142925,@ihatereginab Dude at one point I completely forgot about it lmao. No fucking way could I do it. 😂😂😂
1517730357730238464,neilgolemo,Sat Apr 23 05:01:30 +0000 2022,-95.087029,29.497157,@robertjeffress @Baylor @LindaLlivings We supposed to know who you are? https://t.co/YG7eGeaiQJ
1517730365183508482,clarirdzz,Sat Apr 23 05:01:31 +0000 2022,-95.44648649999999,29.838495,happy nasty 19 to my life long bestie!  wishing you many more years i love u🤍 #nasty19🍾 https://t.co/DLCEhODKf1
1517730366865514499,agnrdarnetw,Sat Apr 23 05:01:32 +0000 2022,-73.9685415,40.780709,my friend sprayed samtal 33 on me tonight lol yes they still make it
1517730370065616898,zR8DeR,Sat Apr 23 05:01:32 +0000 2022,-119.02516299999999,35.3469015,Hahaha fuck the Padres!!! 😙
1517730371718180864,igb,Sat Apr 23 05:01:33 +0000 2022,-122.4359785,37.7706565,"@patio11 I not sure I’d go so far as to call @pmarca a ""guardian of The Science (TM)""."
1517730373043515398,nathanand,Sat Apr 23 05:01:33 +0000 2022,-104.789327,38.8885185,Sigh…MONOPOLY
1517730373911912450,TrinaWi53669651,Sat Apr 23 05:01:33 +0000 2022,-73.977717,40.705597499999996,Coming from an East coaster to a West coaster your album 💿 Before You Go is one of a kind. Aye @BLXST Your song 🎶 c… https://t.co/9z8yteqWfV
1517730378349355008,test5geo1798,Sat Apr 23 05:01:34 +0000 2022,-122.416738,37.776796,TEST_PLACE: bdbe7b97-3c5f-42c4-b515-b1c96a6f4cdb
1517730380329201664,BarebackTX,Sat Apr 23 05:01:35 +0000 2022,-97.600076,30.490403,"#Gloryhole is open, easy cum and go fuck. Pump your nasty seed deep in my ass. Directions on my website. Take all d… https://t.co/grIAoluhv1"
1517730380853436416,DanDangerously,Sat Apr 23 05:01:35 +0000 2022,-106.65195,35.08491,Welcome to 80s Prom. We're here to dazzle the ladies. What up? @ Sister https://t.co/G9K4JaTDGw
1517730380807389185,CavanaughXavier,Sat Apr 23 05:01:35 +0000 2022,-77.0143985,38.898602999999994,"@chillaf75 @Tuscana107 @ShevrinJones @GovRonDeSantis Anyone that's not a ignorant, Bigoted  uneducated White Suprem… https://t.co/CJi5O0n9u2"
1517730382308913154,adiastokess,Sat Apr 23 05:01:35 +0000 2022,-85.7054925,32.423362999999995,My type 🥰
1517730383688839168,PhillyPartTwo,Sat Apr 23 05:01:36 +0000 2022,-75.06897268,40.16216216,Any non-Judeo-Christians in Madison Cawthorn's district please stand up.
1517730384863109121,bizz602,Sat Apr 23 05:01:36 +0000 2022,-111.931711,34.1682535,Best road team in the league!!!
1517730385785856000,theworldisbrigh,Sat Apr 23 05:01:36 +0000 2022,-117.104989,32.810012,Sometimes all you want to hear is we can make this work I promise 💕
